file_name,sequence,label
UTD-0757.txt,311 78 240 265 240 240 240 196 240 240 240 240 240 240 78 240 265 240 240 240 196 240 78 240 196 240 240 240 78 265 240 240 196 240 78 240 265 240 240 196 78 240 265 240 240 196 240 240 78 265 240 240 196 78 265 240 240 240 265 240 240 240 240 265 240 240 240 240 265 240 240 240 265 240 240 240 240 196 240 240 78 265 240 240 240 240 265 240 240 196 240 240 240 78 240 265 240 240 265 240 240 196 240 240 78 240 265 240 240 196 78 240 196 240 240 78 265 240 240 240 265 240 240 196 78 196 240 78 240 265 240 240 220 220 196 240 78 240 5 78 265 240 240 219,normal
UTD-0830.txt,11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 45 45 195 102 102 6 102 102 6 5 197 192 3 3 6 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 91 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 125 125 91 5 221 140 197 192 140 91 6 102 102 6 102 102 6 5 140 197 192 140 91 6 300 298 6 6,normal
UAD-Hydra-SSH-5-2311.txt,168 168 168 168 168 168 168 168 3 168 3 43 168 265 265 168 168 43 265 3 168 265 43 3 265 3 3 43 168 3 168 168 265 43 3 265 43 265 168 265 265 3 168 265 43 3 168 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 265 168 43 168 43 168 265 43 3 265 43 265 168 168 168 168 265 43 3 265 43 265 168 265 43 168 265 43 168 265 43 3 265 43 3 265 43 3 168 168 265 43 3 265 43 168 3 265 43 168 43 168 3 265 43 168 265 3 265 43 265 265 43 3 265 43 168 168 3 168 168 265 43 3 265 43 168 265 3 43 168 265 43 195 43 43 168 168 265 43 3 265 43 265 168 265 43 168 168 265 43 3 265 43 3 265 168 265 3 168 168 265 43 3 265 43 168 265 168 265 43 3 265 43 3 168 43 265 3 3 3 265 43 265 43 3 265 43 168 265 168 3 340 43 168 168 3 168 265 43 3 265 43 265 168 265 43 168 265 43 3 265 43 3 168 265 265 168 3 168 168 265 43 3 265 43 168 265 265 3 168 265 43 3 265 43 168 265 43 3 265 43 265 168 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 3 3 43 168 265 168 265 43 3 265 43 168 265 43 3 265 43 168 43 3 265 43 265 43 168 43 168 265 43 168 265 43 3 265 43 168 265 43 3 265 43 265 168 265 43 43 3 265 43 168 265 43 195 168 265 43 43 3 265 43 168 43 168 265 43 3 265 43 3 265 265 168 265 43 3 265 43 168 265 43 3 265 43 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 168 43 168 168 265 43 3 265 43 168 265 43 3 43 265 168 265 43 3 265 43 168 3 265 43 168 168 43 3 168 265 168 265 43 3 265 43 265 168 168 168 265 43 3 265 43 168 265 43 3 265 43 265 265 3 265 43 43 265 43 195 265 168 43 168 265 43 3 265 168 265 43 3 265 43 43 168 3 168 265 168 265 43 3 265 43 168 168 43 265 265 265 43 3 265 43 168 265 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 265 265 168 265 43 3 265 43 168 43 265 265 168 265 43 3 265 265 265 3 3 265 43 168 3 168 265 43 3 265 43 43 168 265 43 3 265 43 168 168 3 265 43 168 265 43 3 265 265 168 265 43 3 265 43 265 168 168 168 265 43 3 265 43 168 168 265 43 168 168 168 3 168 265 43 265 43 3 168 265 43 3 265 43 265 168 168 265 43 3 265 43 265 43 3 168 265 265 168 3 265 265 265 168 265 43 3 265 43 168 265 43 3 265 168 265 43 3 265 168 265 43 3 265 168 265 43 3 168 168 265 43 3 265 43 3 168 43 3 265 43 168 265 43 43 3 265 43 168 168 168 265 43 3 265 43 168 3 168 168 265 265 168 265 43 3 265 43 3 265 3 3 168 3 265 43 168 265 43 3 265 43 265 265 168 265 43 3 265 43 3 265 43 3 265 43 168 265 43 3 265 43 168 168 43 3 168 43 265 265 168 3 168 265 168 265 43 3 168 43 168 168 265 168 168 265 43 3 265 43 43 265 43 168 43 265 265 265 43 168 3 3 168 43 3 265 43 168 265 168 168 168 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 265 168 168 265 43 3 168 265 43 3 265 43 168 265 43 43 3 265 168 43 3 265 43 265 265 340 168 265 43 43 3 265 43 168 168 265 43 3 265 43 43 3 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 265 3 265 265 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 168 3 168 168 265 43 3 265 43 168 3 168 265 43 3 265 43 265 168 265 43 3 168 265 43 3 265 43 3 3 168 168 3 168 265 43 168 265 43 168 43 168 43 168 3 265 43 168 168 265 168 265 43 3 265 43 168 168 265 43 195 340 340 3 265 43 168 265 43 3 265 43 265 168 168 265 43 3 265 43 168 168 168 265 43 3 168 43 168 265 43 3 265 43 43 265 265 168 265 43 3 265 168 265 43 265 168 265 43 3 265 43 265 168 265 43 43 3 168 265 43 43 265 340 3 265 168 265 43 3 265 43 168 168 265 168 168 168 3 265 265 43 168 168 265 3 265 43 265 168 168 3 168 265 168 168 265 3 168 43 168 265 43 3 265 43 168 265 43 168 265 43 168 265 43 3 265 43 3 265 43 168 168 168 265 168 168 168 265 43 3 168 265 43 3 265 43 168 265 43 168 265 43 3 168 168 3 265 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 43 3 265 43 168 168 265 43 3 265 43 43 168 168 168 265 43 43 3 265 168 168 265 43 3 265 43 3 168 168 265 43 3 168 265 43 3 265 43 265 168 265 265 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 43 3 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 3 265 43 3 168 43 168 43 265 3 168 265 43 3 265 43 168 265 43 195 340 340 3 265 43 265 168 168 3 265 265 168 265 43 3 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 265 43 3 265 168 168 265 43 3 265 43 168 43 168 168 265 43 3 265 43 168 168 168 168 265 168 265 43 3 265 43 168 265 43 3 265 168 265 43 3 265 43 265 168 168 168 168 3 3 265 43 168 265 43 3 168 43 265 168 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 168 265 43 3 265 43 168 265 43 3 3 265 43 168 168 168 265 168 168 3 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 3 265 43 168 265 43 3 168 168 168 265 43 168 265 43 3 265 43 43 168 265 168 3 265 3 43 265 43 168 265 168 265 43 3 265 43 168 265 168 265 43 3 265 43 168 265 43 168 265 265 168 265 43 3 265 43 265 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 168 265 43 3 168 265 43 3 265 43 168 43 3 168 43 168 265 43 3 265 43 265 265 168 43 265 168 3 168 43 3 168 43 265 168 265 168 3 265 43 168 168 265 43 3 265 168 168 43 168 168 168 168 265 43 195 340 340 3 265 43 265 265 43 3 168 168 43 168 168 3 265 43 168 265 43 3 265 43 168 265 43 3 168 265 43 3 265 43 265 43 43 168 265 168 168 265 43 168 265 43 3 265 43 265 168 265 43 3 265 43 168 3 3 265 43 265 265 43 168 265 43 3 265 43 168 265 43 3 265 43 168 265 43 43 3 265 168 43 3 168 265 43 43 3 168 265 43 195 340 340 3 265 43 168 168 265 43 3 265 43 168 265 43 3 265 43 3 168 265 168 168 168 168 265 168 265 265 3 168 265 168 3 3 168 265 265 265 265 168 265 168 3 168 3 3 265 3 168 168 265 265 168 3 168 168 168 265 265 3 168 265 265 168 168 265 43 3 265 43 265 3 168 168 265 265 168 265 168 3 265 168 3 265 3 43 3 168 168 168 3 168 3 168 168 168 3 168 3 265 265 168 265 43 265 3 265 168 43 168 168 265 43 3 265 43 168 265 168 168 265 265 168 168 43 168 265 265 265 168 43 3 265 168 3 168 3 168 168 265 265 168 168 265 265 168 265 265 265 168 265 168 168 3 265 43 168 168 265 3 3 168 3 3 43 265 168 265 168 265 265 168 265 43 3 265 43 3 265 168 168 168 265 43 3 265 43 168 265 43 3 265 43,abnormal
UTD-0528.txt,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 221 221 221 33 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 125 125 125 5 3 6 5 3 3 5 3 3 54 54 54 4 175 54 54 54 5 140 197 192 140 91 6 5 140 197 192 140 91 6 195 5 197 192 3 3 6 91 192 3 13 195 7 5 140 197 192 140 91 6 199 13 102 102 102 6 91 91 91 91 91 91 91 91 91 91 91 91,normal
UAD-Adduser-9-961.txt,5 3 197 5 5 5 5 91 5 5 3 6 162 6 5 5 91 3 3 6 91 5 5 3 6 5 162 3 5 3 5 5 5 91 192 5 91 6 3 91 3 5 3 5 192 3 5 6 197 5 5 5 3 5 3 162 5 5 5 5 3 3 3 91 5 3 6 6 5 3 78 5 6 5 6 6 3 3 5 91 91 91 162 3 5 3 5 3 5 91 3 3 3 192 3 3 5 5 91 3 91 5 5 6 5 3 5 5 5 5 162 3 197 3 197 5 5 3 91 5 5 5 3 3 197 3 3 5 3 3 3 5 3 5 3,abnormal
UTD-0187.txt,174 174 174 174 174 174 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 6 63 63 6 6 221 221 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 91 174 174 45 45 54 197 192 3 3 3,normal
UTD-0789.txt,174 6 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 220 6 63 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 91 102 5 125 197 91 3 195 3 6 6 192 5 180 197 5 3 3 3 3 3 3 3 3 3 3 6 91 5 125 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 180 180 6 91,normal
UAD-Hydra-SSH-2-2424.txt,6 265 265 168 168 265 6 5 6 265 5 6 265 265 265 5 6 168 168 6 265 168 265 5 6 265 5 6 265 168 265 5 6 265 6 168 265 5 6 168 265 5 6 168 265 5 6 265 168 168 265 5 265 6 265 168 5 265 5 5 168 5 5 6 168 168 6 6 168 265 5 6 265 6 168 168 265 5 168 168 265 5 6 265 5 168 6 265 5 168 5 6 265 168 265 5 5 6 265 265 6 265 265 6 5 6 265,abnormal
UAD-Hydra-SSH-9-8278.txt,201 6 91 102 33 192 4 4 168 54 102 6 5 140 197 192 140 91 6 195 4 4 3 3 195 5 197 192 3 240 5 3 197 192 192 6 125 195 5 197 192 3 5 3 197 192 192 192 6 125 5 5 3 197 192 192 192 6 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 125 125 125 91 5 3 197 192 192 6 125 5 3 197 192 192 6 125 3 6 91 5 3 197 192 192 6 125 195 5 197 102 221 33 5 140 27 174 3 33 33 5 140 27 174 27 221 3 3 3 3 3 3 142 4 4 13 102 6 6 13 91,abnormal
UAD-WS4-2783.txt,3 3 265 3 265 168 146 265 146 168 168 168 3 3 265 3 265 146 168 3 146 3 3 146 168 168 168 265 168 168 168 265 168 168 146 168 3 3 168 168 168 168 3 168 3 168 168 3 168 3 168 168 3 168 265 146 3 168 3 168 3 168 3 168 265 265 168 168 168 168 168 265 265 146 168 146 168 168 265 168 168 265 168 265 168 168 265 168 168 168 3 168 265 168 168 146 265 168 168 168 265 168 146 3 168 168 168 3 265 3 168 265 3 168 265 265 3 168 168 146 168 3 3 3 168 146 3 3 265 168 168 168 168 146 168 265 168 3 146 265 168 265 3 168 168 3 265 168 168 265 265 168 265 168 168 168 265 168 168 265 168 168 3 3 168 265 3 146 265 168 168 3 265 265 265 146 168 168 168 168 168 168 265 168 146 168 265 265 168 265 168 265 168 265 168 265 168 146 168 168 146 168 265 168 146 168 265 168 168 168 3 168 168 265 168 146 168 168 265 3 168 146 168 3 168 146 3 265 265 265 265 168 265 168 168 168 3 168 265 265 168 265 168 168 265 168 265 3 168 168 265 265 3 168 146 168 146 3 265 3 168 168 265 168 265 168 168 168 168 168 168 265 168 168 168 265 3 168 168 168 146 168 265 168 265 168 168 168 265 3 168 265 168 265 168 168 168 168 265 168 168 168 3 168 146 265 168 265 265 265 265 265 146 3 168 168 168 265 168 168 168 168 265 265 168 265 168 168 265 146 3 168 168 265 265 168 265 168 146 168 3 146 3 168 146 3 168 146 168 265 168 168 168 265 168 3 146 168 168 168 168 168 168 265 168 168 168 168 3 4 146 265 168 168 162 78 19 4 146 168 168 168 146 168 146 168 146 265 265 265 265 168 168 168 168 265 265 146 3 168 168 146 168 3 265 3 168 3 168 168 146 168 146 3 168 265 168 265 146 3 168 146 265 265 168 168 3 168 168 168 3 265 168 265 3 3 168 168 265 168 146 168 146 265 168 168 3 265 265 168 3 168 168 168 146 168 168 168 265 265 265 168 146 265 265 168 168 3 3 146 3 168 146 168 265 168 265 168 168 168 3 3 168 168 265 265 265 3 146 3 168 168 265 168 168 168 168 265 168 168 265 3 146 168 168 265 3 168 265 265 146 168 168 168 168 168 168 168 3 168 168 168 265 265 168 168 265 168 146 168 168 168 168 265 265 146 168 265 265 168 146 168 168 146 168 265 265 3 168 168 265 168 168 168 265 3 168 168 168 168 168 265 146 265 265 168 265 168 146 168 168 146 3 265 168 265 168 265 168 168 168 3 168 168 3 168 265 168 265 168 168 168 168 168 265 146 168 3 168 168 168 265 3 168 168 168 146 168 168 168 168 3 3 3 168 3 168 265 168 265 265 146 168 265 168 265 3 265 3 3 168 146 168 168 168 168 168 3 265 168 265 168 168 265 168 3 3 4 265 168 168 265 168 265 168 168 168 168 3 168 265 3 265 265 168 265 168 3 168 265 3 168 168 168 168 3 265 265 168 168 265 168 168 265 3 168 265 168 168 168 3 3 3 146 168 168 4 168 3 265 168 168 265 168 168 168 168 168 3 265 3,abnormal
UAD-Hydra-SSH-9-8314.txt,5 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 220 5 5 5 195 102 6 102 102 5 102 102 168 54 102 6 5 140 197 192 140 91 6 195 4 4 3 3 195 5 197 192 3 240 5 3 197 192 192 6 125 195 5 197 192 3 5 3 197 192 192 192 6 125 5 5 125 3 3 142 33 5 140 142 6 6 102 142 13,abnormal
UAD-Hydra-SSH-6-7514.txt,5 192 192 33 192 192 3 192 192 125 102 3 102 102 5 91 192 6 6 197 5 195 195 91 102 120 4 168 3 6 125 125 140 27 192 5 196 102 142 4 4 13 102 33 102 102 13 5 33 5 140 27 174 33 3 4 102 192 33 5 140 27 174 27 221 3 3 3 3 3 3 3 3 3 3 3 3 221 27 174 27 6 199 201 5 13 102 102 102 13 102 5 140 197 192 140 91 6 142 4 142 3 13 102 142 13 102,abnormal
UAD-WS2-2311.txt,265 265 43 168 168 168 3 168 3 168 3 168 3 168 265 3 168 265 3 265 265 3 265 3 265 265 168 265 3 168 168 168 168 3 3 168 3 265 265 168 265 3 43 43 265 168 168 168 168 168 265 168 168 168 3 168 265 168 265 3 265 265 3 168 3 265 3 3 3 168 168 168 265 3 3 168 3 43 168 168 265 43 3 265 43 168 3 168 265 168 3 265 168 265 3 265 168 265 168 168 265 265 3 43 3 168 3 265 265 3 168 3 168 3 265 168 265 265 265 265 3 168 3 3 168 168 3 3 168 3 168 265 168 168 168 265 168 340 168 168 168 43 168 168 168 168 265 168 168 3 3 168 265 265 43 168 265 3 168 43 195 340 3 265 43 3 265 265 168 265 43 43 265 43 3 3 3 265 168 3 168 168 168 168 168 3 168 3 3 168 43 43 168 168 3 168 265 340 340 3 3 168 265 168 3 265 168 265 3 168 168 43 168 3 168 43 3 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 168 3 168 168 168 3 168 168 3 195 3 168 265 168 43 168 168 265 168 3 3 168 168 265 265 265 265 168 3 3 265 168 265 168 265 265 168 265 3 168 168 3 168 265 3 3 265 3 168 43 265 168 265 3 265 265 168 265 168 265 168 265 3 3 168 168 168 168 265 265 3 3 43 168 168 3 3 265 3 168 265 3 168 43 265 168 168 3 168 265 3 168 43 168 265 168 265 168 168 168 168 168 168 168 265 168 265 43 168 168 265 3 265 265 168 3 265 168 168 168 168 265 168 168 168 265 3 265 265 43 168 265 265 168 168 3 265 265 265 168 168 3 3 265 168 265 168 3 265 168 168 265 265 265 168 265 265 168 168 168 43 168 3 265 265 265 168 265 3 3 265 265 265 43 43 265 265 168 265 265 3 168 43 168 265 168 3 3 265 265 265 168 168 265 3 3 265 43 168 265 3 265 265 265 3 3 168 265 168 168 3 168 168 3 3 43 168 168 43 43 265 3 168 168 265 168 265 168 168 265 3 265 3 168 168 43 168 3 265 168 3 265 3 265 265 265 3 3 168 265 43 265 43 265 168 265 168 265 168 168 168 168 3 168 3 3 168 265 168 168 265 3 168 3 3 265 43 43 265 168 265 168 168 168 265 3 168 265 168 3 168 168 265 3 265 168 3 195 43 168 168 168 265 168 265 168 168 168 265 3 168 168 3 168 265 265 3 168 168 3 168 43 168 265 168 168 3 3 168 265 168 168 3 3 265 265 168 168 3 168 168 168 168 168 265 3 3 168 168 168 168 168 168 265 168 265 3 43 168 168 265 43 168 3 265 265 340 265 3 265 168 43 265 3 168 3 168 265 43 3 265 43 265 168 168 3 168 168 3 168 3 3 168 168 265 168 3 168 3 265 43 265 3 265 3 3 265 168 3 168 168 265 43 168 265 3 3 168 168 3 265 168 3 168 168 265 3 168 3 265 168 43 265 168 265 168 168 3 265 3 168 43 265 168 265 265 3 265 168 168 168 168 3 168 168 168 3 168 168 265 168 265 3 168 265 265 265 168 168 168 3 168 168 265 265 3 168 265 168 265 3 265 3 3 43 3 168 168 168 3 3 168 3 43 168 265 43 3 265 43 3 168 168 168 168 265 168 3 168 43 265 265 168 265 3 265 168 168 168 3 168 168 265 265 195 168 3 168 265 43 265 168 168 265 168 168 168 265 168 168 265 265 168 265 168 265 3 265 168 3 168 3 168 168 265 265 3 168 168 168 195 3 168 265 265 3 168 265 43 3 265 43 3 265 3 265 265 265 168 265 168 265 168 168 265 168 265 168 43 168 168 265 168 3 168 265 168 265 168 265 3 265 43 3 265 265 265 168 168 168 265 265 168 265 168 168 168 168 168 168 168 3 265 265 168 3 265 265 168 265 340 168 168 265 168 265 168 168 265 265 168 3 265 265 43 3 265 3 3 43 168 168 265 265 43 265 265 265 265 265 3 265 3 265 168 265 168 265 3 3 3 168 3 168 43 43 265 265 265 265 265 168 3 168 168 265 265 3 168 168 3 3 3 265 265 3 265 3 168 168 168 168 168 168 43 3 168 43 168 3 168 3 265 43 265 195 168 43 168 43 3 265 168 43 168 43 168 168 265 168 168 168,abnormal
UTD-0748.txt,91 20 174 201 45 45 64 183 5 221 6 221 174 174 174 174 174 174 3 195 42 120 6 3 3 6 114 195 195 195 195 195 195 195 42 120 6 195 195 195 195 195 195 120 6 6 114 114 5 221 6 221 63 6 4 63 6 195 195 195 195 195 195 120 114 11 11 11 11 11 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 91 60 45 45 5 221 141 141 6 195 33 120 174 6 12 5 45 220 221 221 221 221 221 220 45 6 5 63 6 57 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 7 195 33 120 7 7 195 33 120 7 195 33 120 7 195 33 120 7 195 33 120,normal
UTD-0022.txt,174 6 6 5 220 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 220 6 63 6 5 63 6 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 192 192 125 125 125 122 125 5 6 91 5 5 3 5 5 3 6 3 3 6 5 180 221 5 3 3 3 3 3 3 3 6 91 240 5 3 197 192 192 6 125 45 3 180 6 91,normal
UTD-0254.txt,175 174 63 33 33 122 3 195 195 140 140 6 3 6 195 195 195 3 195 140 195 125 3 3 195 125 3 3 6 195 195 195 195 140 140 3 195 5 195 54 195 125 3 45 3 6 3 6 195 140 3 3 6 195 45 45 140 3 3 195 195 6 3 45 140 140 6 3 3 6 195 3 3 6 3 3 6 195 3 3 6 45 195 3 195 192 3 6 3 195 140 140 195 195 3 195 195 195 3 3 195 3 45 140 140 6 195 5 195 5 140 140 42 3 195 195 140 195 195 125 3 140 140 6 3 3 6 3 3 45 45 195 195 3 140 140 6 3 3 45 3 3 6 3 3 3 3 6 195 195 5 195 3 140 6 3 3 6 195 195 6 102 91 125 5 5 195 3 6 3 45 3 6 195 3 3 6 195 195 195 195 3 195 45 3 3 45 3 3 6 3 6 3 6 195 195 5 54 195 195 195 45 3 3 6 3 195 195 3 45 3 6 195 54 3 3 3 3 3 3 3 3 45 3 3 6 195 5 195 3 3 6 3 3 6 195 5 54 140 197 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 195 3 3 6 5 5 3 3 6 195 195 195 195 45 140 140 6 3 140 140 195 6 5 6 6 125 125 125 155 157 5 3 45 331 140 140 195 6 5 125 5 5 192 33 5 33 125 125 125 125 91 45 195 3 45 3 140 140 6 195 195 195 195 5 5 192 192 5 6 192 192 192 192 125 125 125 125 125 125 268 5 197 192 3 3 6 91 91 45 45 45 45 45 45 45 45 45 45 120 7 209 211 5 5 5 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 6 91 33 5 197 192 3 3 3 6 91 174 33 5 140 197 192 140 91 6 199 122 33 195 5 3 197 192 192 125 5 5 33 33 197 146 3 168 3 45 168 168 168 168 146 3 168 168 168 168 168 168 168 168 3 168 168 168 3 168 168 196 33 33 5 125 3 3 3 3 33 196 5 3 3 6 33 33 3 33 33 125 33 33 33 33 33 33 6 168 42 42 120 6 6 3 6 54 140 240 42 120 6 174 174 3 6 54 140 3 3 197 6 174 174 174 195 45 13 33 195 5 3 33 3 6 33 3 33 3 3 3 3 3 3 3 3 6 45 3 3 195 3 6 33 3 3 3 3 192 195 195 3 195 5 195 197 192 6 5 221 197 192 5 220 3 5 195 5 5 197 192 3 5 221 197 192 6 168 146 168 3 3 3 122 5 5 5 6 168 146 45,normal
